recall@010,recall@020,ndcg@010,ndcg@020,accuracy@010,accuracy@020,precision@010,precision@020,f1@010,f1@020,mrr@010,mrr@020,phr@010,phr@020,user_id
0.2999999999999998,0.2941176470588234,0.3125291152215466,0.3009555507469459,0.17647058823529438,0.2941176470588234,0.2999999999999998,0.25,0.2999999999999998,0.2702702702702702,0.5,0.5,1.0,1.0,19
0.25,0.25,0.15101961822780563,0.15101961822780563,0.25,0.25,0.10000000000000009,0.04999999999999982,0.1428571428571428,0.08333333333333348,0.1999999999999993,0.1999999999999993,1.0,1.0,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064058,0.016129032258064058,0.0,0.0,21
0.0,0.125,0.0,0.060658813451121674,0.0,0.125,0.0,0.04999999999999982,0.0,0.07142857142857162,0.0588235294117645,0.0588235294117645,0.0,1.0,22
1.0,1.0000000000000009,1.0,1.0,1.0,1.0,0.10000000000000009,0.04999999999999982,0.1818181818181821,0.09523809523809534,1.0,1.0,1.0,1.0,23
0.7999999999999998,0.5999999999999996,0.8318477135310891,0.6856414685232384,0.25,0.3750000000000009,0.7999999999999998,0.6000000000000001,0.7999999999999998,0.6000000000000001,1.0,1.0,1.0,1.0,24
0.5,0.36842105263157876,0.583617586194527,0.46647362000769377,0.2631578947368425,0.36842105263157876,0.5,0.3500000000000001,0.5,0.3589743589743586,1.0,1.0,1.0,1.0,25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873562871,0.011494252873562871,0.0,0.0,26
0.5999999999999996,0.34999999999999964,0.681680836218943,0.47724130413302035,0.20000000000000018,0.2333333333333325,0.5999999999999996,0.3500000000000001,0.5999999999999996,0.34999999999999964,1.0,1.0,1.0,1.0,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001404494382022392,0.001404494382022392,0.0,0.0,28
0.40000000000000036,0.40000000000000036,0.5087403079104238,0.5087403079104238,0.40000000000000036,0.40000000000000036,0.20000000000000018,0.10000000000000009,0.2666666666666666,0.16000000000000014,1.0,1.0,1.0,1.0,29
0.1999999999999993,0.09999999999999964,0.14465249243306388,0.09335399548964851,0.04545454545454586,0.04545454545454497,0.20000000000000018,0.09999999999999964,0.20000000000000018,0.09999999999999964,0.16666666666666607,0.16666666666666607,1.0,1.0,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457002457003199,0.002457002457003199,0.0,0.0,31
0.3000000000000007,0.40000000000000036,0.42838543210841173,0.46665721700168383,0.20000000000000018,0.40000000000000036,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.3428571428571425,1.0,1.0,1.0,1.0,32
0.0,0.3333333333333339,0.0,0.12011565579805072,0.0,0.3333333333333339,0.0,0.04999999999999982,0.0,0.08695652173913082,0.07142857142857117,0.07142857142857117,0.0,1.0,33
0.40000000000000036,0.1999999999999993,0.5224955967919307,0.33720159788360426,0.18181818181818166,0.18181818181818166,0.40000000000000036,0.20000000000000018,0.40000000000000036,0.20000000000000018,1.0,1.0,1.0,1.0,34
1.0,1.0,0.6934264036172699,0.6934264036172699,1.0,1.0,0.20000000000000018,0.09999999999999964,0.33333333333333304,0.18181818181818166,0.5,0.5,1.0,1.0,35
0.5,0.5,0.5585075862632198,0.5585075862632198,0.5,0.5,0.20000000000000018,0.09999999999999964,0.2857142857142856,0.16666666666666696,1.0,1.0,1.0,1.0,36
0.3333333333333339,0.6666666666666661,0.18154179253735236,0.30835880936974647,0.3333333333333339,0.6666666666666661,0.09999999999999964,0.09999999999999964,0.1538461538461542,0.17391304347826075,0.1999999999999993,0.1999999999999993,1.0,1.0,37
0.5999999999999996,0.5999999999999996,0.49661976912920736,0.49661976912920736,0.5999999999999996,0.5999999999999996,0.2999999999999998,0.15000000000000036,0.39999999999999947,0.2400000000000002,0.5,0.5,1.0,1.0,38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636687,0.011363636363636687,0.0,0.0,39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727273373,0.022727272727273373,0.0,0.0,40
0.40000000000000036,0.375,0.4697557950008697,0.4335102353262723,0.25,0.375,0.40000000000000036,0.2999999999999998,0.40000000000000036,0.33333333333333304,1.0,1.0,1.0,1.0,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976745095,0.011627906976745095,0.0,0.0,42
0.09999999999999964,0.09090909090909172,0.0851431176416213,0.08021827351724298,0.09090909090909172,0.09090909090909172,0.09999999999999964,0.04999999999999982,0.09999999999999964,0.06451612903225801,0.1999999999999993,0.1999999999999993,1.0,1.0,43
0.5,0.5,0.20438239758848553,0.20438239758848553,0.5,0.5,0.09999999999999964,0.04999999999999982,0.16666666666666607,0.09090909090909083,0.14285714285714235,0.14285714285714235,1.0,1.0,44
0.09999999999999964,0.05000000000000071,0.07336392209936093,0.047346679877886544,0.05000000000000071,0.05000000000000071,0.09999999999999964,0.04999999999999982,0.09999999999999964,0.04999999999999982,0.14285714285714235,0.14285714285714235,1.0,1.0,45
0.7777777777777786,0.7777777777777786,0.8508957228074241,0.8508957228074241,0.7777777777777786,0.7777777777777786,0.7000000000000002,0.34999999999999964,0.7368421052631575,0.4827586206896548,1.0,1.0,1.0,1.0,46
0.09999999999999964,0.09999999999999964,0.1388624438735544,0.12195557835166326,0.041666666666666075,0.08333333333333393,0.09999999999999964,0.09999999999999964,0.09999999999999964,0.09999999999999964,0.5,0.5,1.0,1.0,47
0.6666666666666661,0.6666666666666679,0.7456919575934258,0.7456919575934258,0.6666666666666661,0.6666666666666661,0.40000000000000036,0.20000000000000018,0.5,0.3076923076923075,1.0,1.0,1.0,1.0,48
0.0,0.125,0.0,0.06643528327297687,0.0,0.125,0.0,0.04999999999999982,0.0,0.07142857142857117,0.07692307692307665,0.07692307692307665,0.0,1.0,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777778567,0.027777777777778567,0.0,0.0,50
0.5,0.3000000000000007,0.4857157485697723,0.35184972292509364,0.21739130434782616,0.2608695652173907,0.5,0.2999999999999998,0.5,0.3000000000000007,0.5,0.5,1.0,1.0,51
0.5000000000000018,0.5,0.5585075862632198,0.5585075862632198,0.5,0.5000000000000018,0.1999999999999993,0.09999999999999964,0.2857142857142865,0.16666666666666607,1.0,1.0,1.0,1.0,52
0.3999999999999986,0.470588235294116,0.47215670662474807,0.4999003916333873,0.235294117647058,0.470588235294116,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.43243243243243157,1.0,1.0,1.0,1.0,53
0.6000000000000014,0.5,0.6683063269107912,0.5745120490945155,0.1875,0.3125,0.5999999999999996,0.5,0.5999999999999996,0.5,1.0,1.0,1.0,1.0,54
0.375,0.5,0.39499692112648077,0.4633516902982713,0.375,0.5,0.3000000000000007,0.20000000000000018,0.3333333333333339,0.2857142857142865,0.5,0.5,1.0,1.0,55
0.5,0.8333333333333321,0.38941412718428836,0.5452206894422282,0.5,0.8333333333333321,0.3000000000000007,0.25,0.375,0.384615384615385,0.33333333333333215,0.33333333333333215,1.0,1.0,56
0.10000000000000142,0.09090909090908994,0.06362078819895345,0.059940837621279996,0.09090909090909172,0.09090909090908994,0.09999999999999964,0.04999999999999982,0.09999999999999964,0.06451612903225801,0.10000000000000142,0.10000000000000142,1.0,1.0,57
0.33333333333333215,0.33333333333333215,0.15642624200758704,0.15642624200758704,0.3333333333333339,0.33333333333333215,0.09999999999999964,0.05000000000000071,0.1538461538461533,0.08695652173913082,0.14285714285714235,0.14285714285714235,1.0,1.0,58
0.25,0.25,0.3903800499921033,0.3903800499921033,0.25,0.25,0.09999999999999964,0.05000000000000071,0.14285714285714235,0.08333333333333393,1.0,1.0,1.0,1.0,59
0.6000000000000014,0.5555555555555571,0.5399873388995395,0.528575919618806,0.3333333333333339,0.5555555555555571,0.5999999999999996,0.5,0.5999999999999996,0.526315789473685,0.5,0.5,1.0,1.0,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607843137254832,0.019607843137254832,0.0,0.0,61
0.10000000000000142,0.16666666666666785,0.13886244387355617,0.17866072505947628,0.08333333333333393,0.16666666666666785,0.09999999999999964,0.09999999999999964,0.09999999999999964,0.125,0.5,0.5,1.0,1.0,62
0.3000000000000007,0.2142857142857153,0.27358726976933667,0.22152609226563058,0.21428571428571352,0.2142857142857153,0.3000000000000007,0.15000000000000036,0.3000000000000007,0.1764705882352935,0.33333333333333215,0.33333333333333215,1.0,1.0,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142847,0.0357142857142847,0.0,0.0,64
0.6000000000000014,0.3999999999999986,0.5658245193320788,0.4355839299794866,0.3000000000000007,0.3999999999999986,0.5999999999999996,0.40000000000000036,0.5999999999999996,0.40000000000000036,0.5,0.5,1.0,1.0,65
0.5,0.5,0.3065735963827301,0.3065735963827301,0.5,0.5,0.09999999999999964,0.05000000000000071,0.16666666666666607,0.09090909090909172,0.33333333333333215,0.33333333333333215,1.0,1.0,66
0.6000000000000014,0.3999999999999986,0.6531466953037821,0.4966506278678047,0.23076923076922995,0.3076923076923066,0.5999999999999996,0.40000000000000036,0.5999999999999996,0.40000000000000036,1.0,1.0,1.0,1.0,67
0.3000000000000007,0.3000000000000007,0.4690000933206733,0.4690000933206733,0.3000000000000007,0.3000000000000007,0.3000000000000007,0.15000000000000036,0.3000000000000007,0.1999999999999993,1.0,1.0,1.0,1.0,68
0.2857142857142847,0.571428571428573,0.2650531012930024,0.4120847185256018,0.2857142857142847,0.571428571428573,0.1999999999999993,0.1999999999999993,0.23529411764705976,0.29629629629629584,0.5,0.5,1.0,1.0,69
0.0,0.125,0.0,0.06643528327297687,0.0,0.125,0.0,0.05000000000000071,0.0,0.07142857142857117,0.0769230769230802,0.0769230769230802,0.0,1.0,70
0.3999999999999986,0.25,0.47890155528769185,0.34140571805767905,0.1904761904761898,0.23809523809523725,0.40000000000000036,0.25,0.3999999999999986,0.25,1.0,1.0,1.0,1.0,71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02325581395349019,0.02325581395349019,0.0,0.0,72
0.33333333333333215,0.33333333333333215,0.46927872602275755,0.46927872602275755,0.33333333333333215,0.33333333333333215,0.09999999999999964,0.05000000000000071,0.1538461538461533,0.08695652173913082,1.0,1.0,1.0,1.0,73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,74
0.25,0.5,0.3903800499921033,0.48070548841249305,0.25,0.5,0.09999999999999964,0.09999999999999964,0.14285714285714235,0.16666666666666607,1.0,1.0,1.0,1.0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275862069039,0.03448275862069039,0.0,0.0,76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521127861,0.007042253521127861,0.0,0.0,77
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833333333333286,0.00833333333333286,0.0,0.0,78
0.33333333333333215,0.33333333333333215,0.18154179253735236,0.18154179253735236,0.33333333333333215,0.33333333333333215,0.09999999999999964,0.05000000000000071,0.1538461538461533,0.08695652173913082,0.20000000000000284,0.20000000000000284,1.0,1.0,79
0.10000000000000142,0.11111111111111072,0.07336392209936093,0.09171118654161603,0.055555555555557135,0.11111111111111072,0.09999999999999964,0.09999999999999964,0.10000000000000142,0.10526315789473628,0.1428571428571459,0.1428571428571459,1.0,1.0,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009478672985778758,0.0009478672985778758,0.0,0.0,81
0.10000000000000142,0.3000000000000007,0.13886244387355617,0.2533625781771178,0.10000000000000142,0.3000000000000007,0.09999999999999964,0.15000000000000036,0.10000000000000142,0.1999999999999993,0.5,0.5,1.0,1.0,82
0.571428571428573,0.571428571428573,0.40994575541426315,0.40994575541426315,0.571428571428573,0.571428571428573,0.40000000000000036,0.1999999999999993,0.470588235294116,0.29629629629629584,0.3333333333333357,0.3333333333333357,1.0,1.0,83
0.10000000000000142,0.0625,0.1100458831490414,0.08188668842839064,0.0625,0.0625,0.09999999999999964,0.05000000000000071,0.10000000000000142,0.05555555555555536,0.3333333333333357,0.3333333333333357,1.0,1.0,84
0.25,0.25,0.1390561795107743,0.1390561795107743,0.25,0.25,0.09999999999999964,0.05000000000000071,0.14285714285714235,0.08333333333333393,0.1666666666666643,0.1666666666666643,1.0,1.0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052910052910064564,0.0052910052910064564,0.0,0.0,86
0.5,0.5,0.3065735963827301,0.3065735963827301,0.5,0.5,0.10000000000000142,0.05000000000000071,0.16666666666666785,0.09090909090909172,0.3333333333333357,0.3333333333333357,1.0,1.0,87
1.0,1.0,0.3562071871080228,0.3562071871080228,1.0,1.0,0.10000000000000142,0.05000000000000071,0.18181818181818343,0.0952380952380949,0.1666666666666643,0.1666666666666643,1.0,1.0,88
0.33333333333333215,0.33333333333333215,0.1480409554829336,0.1480409554829336,0.33333333333333215,0.33333333333333215,0.10000000000000142,0.05000000000000071,0.1538461538461533,0.08695652173913082,0.125,0.125,1.0,1.0,89
0.5,0.3999999999999986,0.5365535816822096,0.4566181586864495,0.23809523809523725,0.3809523809523796,0.5,0.40000000000000036,0.5,0.40000000000000036,1.0,1.0,1.0,1.0,90
0.5,1.0,0.6131471927654566,0.7631539858737959,0.5,1.0,0.10000000000000142,0.09999999999999964,0.16666666666666785,0.18181818181818166,1.0,1.0,1.0,1.0,91
0.3000000000000007,0.1999999999999993,0.2375835084056881,0.19171327702297347,0.11538461538461675,0.1538461538461533,0.3000000000000007,0.1999999999999993,0.3000000000000007,0.1999999999999993,0.25,0.25,1.0,1.0,92
0.3000000000000007,0.3999999999999986,0.4690000933206733,0.5228456632612577,0.3000000000000007,0.3999999999999986,0.3000000000000007,0.1999999999999993,0.3000000000000007,0.2666666666666675,1.0,1.0,1.0,1.0,93
0.5,0.75,0.4144299250118486,0.5080479276994438,0.5,0.75,0.1999999999999993,0.15000000000000036,0.2857142857142847,0.25,0.5,0.5,1.0,1.0,94
0.33333333333333215,0.44444444444444287,0.2296271922583486,0.28978898682682086,0.33333333333333215,0.44444444444444287,0.3000000000000007,0.1999999999999993,0.31578947368420884,0.2758620689655178,0.20000000000000284,0.20000000000000284,1.0,1.0,95
0.10000000000000142,0.0625,0.06362078819895345,0.04734112273660074,0.0625,0.0625,0.10000000000000142,0.05000000000000071,0.10000000000000142,0.05555555555555536,0.10000000000000142,0.10000000000000142,1.0,1.0,96
0.22222222222222143,0.22222222222222143,0.232022144569342,0.232022144569342,0.22222222222222143,0.22222222222222143,0.1999999999999993,0.09999999999999964,0.21052631578947256,0.137931034482758,0.5,0.5,1.0,1.0,97
0.11111111111111072,0.11111111111111072,0.14829723057015087,0.14829723057015087,0.11111111111111072,0.11111111111111072,0.10000000000000142,0.05000000000000071,0.10526315789473628,0.068965517241379,0.5,0.5,1.0,1.0,98
0.5,0.3500000000000014,0.6235744328990727,0.46763784004338405,0.1851851851851869,0.2592592592592595,0.5,0.34999999999999964,0.5,0.34999999999999964,1.0,1.0,1.0,1.0,99
0.0,0.9999999999999964,0.0,0.3279730284456477,0.0,1.0,0.0,0.09999999999999964,0.0,0.18181818181818343,0.09090909090909349,0.09090909090909349,0.0,1.0,100
0.33333333333333215,0.3333333333333357,0.46927872602275755,0.46927872602275755,0.33333333333333215,0.3333333333333357,0.10000000000000142,0.05000000000000071,0.1538461538461533,0.08695652173912904,1.0,1.0,1.0,1.0,101
0.6000000000000014,0.6000000000000014,0.6552438651310553,0.6552438651310553,0.6000000000000014,0.6000000000000014,0.3000000000000007,0.15000000000000036,0.3999999999999986,0.23999999999999844,1.0,1.0,1.0,1.0,102
0.0,0.1666666666666643,0.0,0.07256783117061971,0.0,0.1666666666666643,0.0,0.05000000000000071,0.0,0.07692307692307665,0.05882352941176805,0.05882352941176805,0.0,1.0,103
1.0,1.0,0.9469024295259736,0.9469024295259736,1.0,1.0,0.3000000000000007,0.15000000000000036,0.4615384615384599,0.2608695652173907,1.0,1.0,1.0,1.0,104
0.11111111111111072,0.11111111111111427,0.09092803061897925,0.09092803061897925,0.11111111111111072,0.11111111111111427,0.10000000000000142,0.05000000000000071,0.10526315789473628,0.06896551724138078,0.20000000000000284,0.20000000000000284,1.0,1.0,105
0.40000000000000213,0.29999999999999716,0.47842151728792714,0.38189243692254493,0.18181818181818343,0.2727272727272734,0.3999999999999986,0.3000000000000007,0.3999999999999986,0.3000000000000007,1.0,1.0,1.0,1.0,106
1.0,1.0,0.9999999999999964,0.9999999999999964,1.0,1.0,0.10000000000000142,0.05000000000000071,0.18181818181818343,0.0952380952380949,1.0,1.0,1.0,1.0,107
0.29999999999999716,0.25,0.4323181322709928,0.3856986451113613,0.25,0.25,0.3000000000000007,0.15000000000000036,0.3000000000000007,0.1875,1.0,1.0,1.0,1.0,108
0.20000000000000284,0.20000000000000284,0.21398626473452964,0.21398626473452964,0.1999999999999993,0.20000000000000284,0.10000000000000142,0.05000000000000071,0.13333333333333286,0.0799999999999983,0.5,0.5,1.0,1.0,109
0.3333333333333357,0.3333333333333357,0.20210734650054718,0.20210734650054718,0.33333333333333215,0.3333333333333357,0.10000000000000142,0.05000000000000071,0.1538461538461533,0.08695652173912904,0.25,0.25,1.0,1.0,110
0.3999999999999986,0.25,0.4982899359160342,0.35996469287178456,0.16000000000000014,0.20000000000000284,0.3999999999999986,0.25,0.3999999999999986,0.25,1.0,1.0,1.0,1.0,111
0.0,0.10000000000000142,0.0,0.0720569230653112,0.0,0.0869565217391326,0.0,0.09999999999999964,0.0,0.10000000000000142,0.0769230769230802,0.0769230769230802,0.0,1.0,112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666643,0.0416666666666643,0.0,0.0,113
0.7999999999999972,0.7999999999999972,0.7972541056822067,0.7972541056822067,0.8000000000000007,0.7999999999999972,0.3999999999999986,0.1999999999999993,0.533333333333335,0.3200000000000003,1.0,1.0,1.0,1.0,114
0.3999999999999986,0.21052631578947256,0.5423640154200342,0.3617214811022009,0.21052631578947256,0.21052631578947256,0.3999999999999986,0.1999999999999993,0.3999999999999986,0.2051282051282044,1.0,1.0,1.0,1.0,115
0.20000000000000284,0.3500000000000014,0.3301376494471171,0.3891610505374459,0.06666666666666643,0.23333333333333428,0.1999999999999993,0.34999999999999964,0.1999999999999993,0.3500000000000014,1.0,1.0,1.0,1.0,116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571432023,0.028571428571432023,0.0,0.0,117
0.8333333333333357,1.0,0.8411523906828933,0.9123876960267694,0.8333333333333321,1.0,0.5,0.3000000000000007,0.625,0.4615384615384599,1.0,1.0,1.0,1.0,118
0.10000000000000142,0.25,0.1100458831490414,0.19270140017444248,0.08333333333333215,0.25,0.10000000000000142,0.15000000000000036,0.10000000000000142,0.1875,0.3333333333333357,0.3333333333333357,1.0,1.0,119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016313213703114116,0.0016313213703114116,0.0,0.0,120
0.7999999999999972,0.45000000000000284,0.8579809428223726,0.5900691740869775,0.25806451612903203,0.29032258064516014,0.8000000000000007,0.4499999999999993,0.8000000000000007,0.4499999999999993,1.0,1.0,1.0,1.0,121
0.1428571428571459,0.1428571428571459,0.1183827929553658,0.1183827929553658,0.14285714285714235,0.1428571428571459,0.10000000000000142,0.05000000000000071,0.117647058823529,0.07407407407407263,0.25,0.25,1.0,1.0,122
0.6000000000000014,0.5,0.696162268139922,0.5963422761286239,0.33333333333333215,0.5,0.6000000000000014,0.4499999999999993,0.6000000000000014,0.47368421052631504,1.0,1.0,1.0,1.0,123
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038167938931295,0.0038167938931295,0.0,0.0,124
0.7000000000000028,0.3999999999999986,0.6969179698201202,0.48707485264333883,0.26923076923077005,0.3076923076923066,0.6999999999999993,0.3999999999999986,0.6999999999999993,0.3999999999999986,1.0,1.0,1.0,1.0,125
0.20000000000000284,0.20000000000000284,0.3391602052736147,0.3391602052736147,0.1999999999999993,0.20000000000000284,0.10000000000000142,0.05000000000000071,0.13333333333333286,0.0799999999999983,1.0,1.0,1.0,1.0,126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615401,0.0384615384615401,0.0,0.0,127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333335702,0.005208333333335702,0.0,0.0,128
0.25,0.25,0.11284514134893442,0.11284514134893442,0.25,0.25,0.10000000000000142,0.05000000000000071,0.14285714285714235,0.08333333333333215,0.10000000000000142,0.10000000000000142,1.0,1.0,129
1.0,1.0,0.43062411638656783,0.43062411638656783,1.0,1.0,0.1999999999999993,0.10000000000000142,0.33333333333333215,0.18181818181818343,0.20000000000000284,0.20000000000000284,1.0,1.0,130
0.29999999999999716,0.5384615384615401,0.2532954041105313,0.40486564146419113,0.2307692307692335,0.5384615384615401,0.3000000000000007,0.3500000000000014,0.3000000000000007,0.42424242424242564,0.25,0.25,1.0,1.0,131
1.0,1.0,0.6309297535714578,0.6309297535714578,1.0,1.0,0.10000000000000142,0.05000000000000071,0.18181818181818343,0.0952380952380949,0.5,0.5,1.0,1.0,132
0.29999999999999716,0.25,0.2496640287027887,0.23003632807849783,0.1875,0.25,0.3000000000000007,0.1999999999999993,0.3000000000000007,0.22222222222222143,0.3333333333333357,0.3333333333333357,1.0,1.0,133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0078125,0.0,0.0,134
0.5,0.3500000000000014,0.4521472607752983,0.36017605927597174,0.21739130434782794,0.30434782608695343,0.5,0.3500000000000014,0.5,0.3500000000000014,0.5,0.5,1.0,1.0,135
0.5,0.75,0.5413996682199098,0.64393280683813,0.5,0.75,0.1999999999999993,0.14999999999999858,0.2857142857142847,0.25,1.0,1.0,1.0,1.0,136
0.0,0.5,0.0,0.1918198498897894,0.0,0.5,0.0,0.10000000000000142,0.0,0.16666666666666785,0.0714285714285694,0.0714285714285694,0.0,1.0,137
0.1666666666666643,0.1666666666666643,0.15130120674940883,0.15130120674940883,0.1666666666666643,0.1666666666666643,0.10000000000000142,0.05000000000000071,0.125,0.07692307692307665,0.3333333333333286,0.3333333333333286,1.0,1.0,138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04000000000000625,0.04000000000000625,0.0,0.0,139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008431703204081487,0.0008431703204081487,0.0,0.0,140
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042255723,0.014084507042255723,0.0,0.0,141
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619051,0.047619047619051,0.0,0.0,142
0.25,0.25,0.3903800499921033,0.3903800499921033,0.25,0.25,0.10000000000000142,0.05000000000000071,0.14285714285714235,0.08333333333333215,1.0,1.0,1.0,1.0,143
0.3333333333333357,0.3333333333333357,0.2960819109658672,0.2960819109658672,0.3333333333333357,0.3333333333333357,0.10000000000000142,0.05000000000000071,0.1538461538461533,0.08695652173912904,0.5,0.5,1.0,1.0,144
0.6000000000000014,0.3500000000000014,0.7007731679885367,0.4918771883524542,0.2608695652173907,0.30434782608695343,0.6000000000000014,0.3500000000000014,0.6000000000000014,0.3500000000000014,1.0,1.0,1.0,1.0,145
0.20000000000000284,0.14999999999999858,0.29849003527675677,0.2281457325166869,0.06060606060606233,0.09090909090909349,0.1999999999999993,0.14999999999999858,0.1999999999999993,0.14999999999999858,1.0,1.0,1.0,1.0,146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888885731,0.013888888888885731,0.0,0.0,147
0.5,0.5,0.36945358311109544,0.36945358311109544,0.5,0.5,0.1999999999999993,0.10000000000000142,0.2857142857142847,0.16666666666666785,0.5,0.5,1.0,1.0,148
